lat_values	lng_values	city	country	Temp	Humidity	Cloudiness	Wind Speed	Lat	Longitude
32.26712667608196	64.53260784875556	sangin	af	44.41	75	48	2.55	32.07	64.85
20.1588923977517	-15.165989013499598	nouadhibou	mr	60.8	82	8	13.87	20.93	-17.03
32.962444076246925	60.4113369683684	birjand	ir	41	38	40	2.39	32.86	59.22
-13.017076650626535	128.7221109715262	port keats	au	81.99	97	92	13.69	-14.25	129.55
-18.390026811930014	86.33243235256737	bengkulu	id						
-9.537985759808805	-25.689056429787428	olinda	br	77	83	75	2.24	-22.82	-43.41
43.93655785087148	110.00025014315554	erenhot	cn	19.89	63	80	5.3	43.65	111.97
44.840335378302484	42.640244674918335	severnoye	ru	-0.14	77	56	3.56	54.09	52.54
-9.10190027547793	-86.26245329420614	sechura	pe	75.82	79	36	10.27	-5.56	-80.82
68.9654541895573	-162.3403342972872	nome	us	67.93	83	90	3.36	30.04	-94.42
-4.929218773739976	-173.3116505875342	saleaula	ws						
45.1984318797611	70.49558368384785	zhanatas	kz						
-58.200484871902894	-19.474735525308063	cidreira	br	69.75	79	20	13.29	-30.17	-50.22
49.11454191278324	-130.4142468347973	port hardy	ca	39.2	80	90	2.24	50.7	-127.42
56.142648366380854	143.4923814996743	okha	ru	12.19	92	36	6.53	53.59	142.95
72.56557452188275	31.774199975938217	vardo	no	29.38	100	56	8.32	70.37	31.11
-30.56934337922374	176.88274520293254	russell	nz	73.44	85	92	9.66	-35.26	174.12
77.57306356372618	-0.7183007392092122	barentsburg	sj						
28.538575536450466	19.897318718013196	awjilah	ly	45.81	82	0	7.58	29.14	21.3
-37.61955166764555	33.821504134931985	umzimvubu	za						
-6.6271506273573095	144.8621740713702	kundiawa	pg	71.55	62	24	1.88	-6.02	144.97
4.097610942402284	-106.91132706410863	san jeronimo	mx	68	82	40	4.7	29.37	-110.79
42.27100366534714	20.65232935644184	prizren	rs						
32.109562702575516	123.64445373269626	huilong	cn	51.07	94	92	3.62	31.15	106.5
-32.25102229283359	74.95145609112188	bambous virieux	mu	78.8	88	40	6.42	-20.34	57.76
65.63357086283591	-49.65482580416392	nuuk	gl	8.6	92	8	14.99	64.17	-51.74
-33.440292683824964	158.04115246420048	port macquarie	au	80.6	54	75	12.75	-31.43	152.91
59.911240781511964	-45.284022704920176	nanortalik	gl	22.05	100	68	25.7	60.14	-45.24
21.484319797389205	-133.44255210725098	lompoc	us	55.76	50	1	3.36	34.64	-120.46
5.686725129257354	-59.23485726042753	bartica	gy	73.4	100	90	6.93	6.41	-58.62
36.10501548617279	99.80606758070007	xining	cn	26.82	67	88	3.85	36.62	101.77
3.913293975638169	21.531668381505057	mobaye	cf	69.97	97	76	2.84	4.33	21.18
44.96648992117602	48.91008115416659	kirovskiy	ru	6.39	55	48	8.59	45.09	133.51
63.71523192748424	128.9577477394879	namtsy	ru	-21.07	61	20	3.06	62.72	129.66
-15.27098379078545	161.10144640513465	kirakira	sb	84.69	100	8	13.62	-10.46	161.92
-7.3469210936647045	-32.638592812630066	pitimbu	br	78.8	83	75	8.05	-7.47	-34.81
61.28409493515795	82.0869564959375	kargasok	ru	3.15	85	80	4.79	59.06	80.87
-1.6188229610031186	108.25792948098547	manggar	id	84.82	88	24	6.13	-2.88	108.27
32.63702932284548	157.93739391162336	sentyabrskiy	ru						
50.91114587094532	104.60624973221178	vydrino	ru	11.25	97	68	4.07	51.46	104.64
26.603641618635947	131.87247912255407	naze	jp	62.6	55	75	20.8	28.37	129.48
-44.23627728046108	-96.64385969133848	castro	cl	61.56	94	80	5.75	-42.48	-73.76
13.918593392638698	108.02418920599212	play cu	vn						
27.780565672985347	-135.49014929617846	pacific grove	us	54.48	88	1	6.93	36.62	-121.92
25.6793609805666	57.90571470119724	minab	ir	62.6	93	0	1.88	27.15	57.07
45.382106755728245	103.63794737477934	hovd	mn	5.04	51	12	5.75	48.01	91.64
13.528093392315995	25.534184865035087	kutum	sd	60.66	55	0	9.6	14.2	24.66
-37.86643722010141	-11.431296328926067	jamestown	sh	72.22	100	64	11.05	-15.94	-5.72
15.498793419909092	173.7526291500455	butaritari	ki	80.86	100	88	11.95	3.07	172.79
79.73349450614509	129.3906290544778	tiksi	ru	-12.79	80	64	5.64	71.64	128.87
18.943402445613472	-65.1267971960813	culebra	us	35.53	93	90	7.81	34.68	-105.77
-82.67049481461203	147.46014893529554	hobart	au	68	45	75	24.16	-42.88	147.33
50.45771297420026	-64.438052032534	havre-saint-pierre	ca	15.8	61	75	13.87	50.23	-63.6
3.932218601431103	-34.42769919353199	paracuru	br	77	100	90	5.82	-3.41	-39.03
15.759794442488882	-132.7915438155583	guerrero negro	mx	63	97	48	3.4	27.97	-114.04
50.546572931832486	68.65757657802283	atbasar	kz	11.79	81	76	4.23	51.81	68.36
74.31270295576923	112.9660450212217	saskylakh	ru	-18.1	53	56	3.33	71.97	114.09
33.26099201163622	7.721669893705581	naftah	tn						
13.608297197924713	-19.27701020520618	dakar	sn	62.6	93	80	9.17	14.69	-17.45
-43.48919644138002	-51.67273161997238	mar del plata	ar	69.43	54	0	5.01	-46.43	-67.52
80.31297480728645	104.89440019135685	khatanga	ru	-15.26	46	36	2.89	71.98	102.47
50.57776570432418	117.76974524507011	klichka	ru	4.99	48	0	4.41	50.44	118
28.520739288638993	-8.84567654862073	tiznit	ma	53.55	88	0	5.08	29.7	-9.73
4.315783326068242	71.89411382004343	mahibadhoo	mv	81.58	100	80	10.56	3.78	72.97
-19.26039470854731	100.07329991698032	palabuhanratu	id						
59.985262700844885	96.9108995591643	boguchany	ru	1.39	70	64	6.91	58.38	97.46
-16.67224221158766	-56.6685209581827	pocone	br	75.24	92	36	2.89	-16.26	-56.62
29.63598343582649	-63.56479931763023	hamilton	bm	69.8	88	75	17.22	32.3	-64.78
-83.84284842065773	37.05985794440909	port elizabeth	za	62.6	93	90	3.36	-33.92	25.57
67.2864339724218	-67.6779630378284	pangnirtung	ca	-31.24	52	0	4.07	66.15	-65.72
-1.5722205644570124	28.889949066965812	goma	cd	55.21	97	12	1.72	-1.67	29.23
8.281837256638596	-113.99840787481781	san patricio	mx	78.8	83	40	5.82	19.22	-104.7
51.11078301631812	116.72864628238943	kalanguy	ru	-0.68	71	0	4.29	51.01	116.52
49.32081723208407	-31.415860470643395	lagoa	pt	46.4	100	0	4.7	37.14	-8.45
40.33339045027847	138.06458020423594	oga	jp						
56.202029507758624	-127.61017987407095	smithers	ca	21.2	92	90	3.36	54.78	-127.17
49.14357067849278	-82.16083281418533	kapuskasing	ca	5	65	20	4.7	49.42	-82.43
60.832959884457495	-22.04233149448271	grindavik	is	31.05	100	75	11.41	63.84	-22.43
62.485237594678665	-56.777499495191265	maniitsoq	gl	-7.16	100	20	5.12	65.42	-52.9
21.046337324066286	29.311521442835698	marawi	sd	62.82	73	8	5.75	18.48	31.82
6.138194190898858	-36.277930734685185	itarema	br	74.83	99	92	4	-2.92	-39.92
64.02512856910303	-100.67976477054228	thompson	ca	1.4	64	90	18.34	55.74	-97.86
16.565643729970915	-32.4813520192499	ponta do sol	cv	67.09	100	88	16.08	17.2	-25.09
57.72269618624517	68.44104027507132	sumkino	ru	12.46	81	68	6.58	58.11	68.32
-0.2301963311089139	35.536471324022045	londiani	ke	53.41	81	0	4.56	-0.17	35.6
22.60461003439336	-100.40975516575769	cerritos	mx	68	32	5	9.17	20.89	-100.6
-3.8108096879416706	34.187795564683285	kishapu	tz	68.85	59	0	11.56	-3.61	33.87
-40.65078203427452	43.773495182479536	tsihombe	mg						
60.593771473911914	-28.87221402075761	olafsvik	is						
62.81257017399807	107.95586226183144	yerbogachen	ru	-6.08	70	64	3.78	61.28	108.01
69.86565217313805	5.02768520301521	bud	no	35.11	92	64	5.82	62.91	6.91
63.39049879441998	97.01563330649151	baykit	ru	-9.46	65	48	5.08	61.68	96.39
60.31547938740948	41.24010449308102	syamzha	ru	16.65	86	88	7.36	60.02	41.06
-12.91066578001572	118.6779271331867	waingapu	id	81.09	86	80	10.78	-9.65	120.26
37.77507822081789	-51.63220159080032	torbay	ca	33.8	93	90	4.7	47.66	-52.73
-16.365708750628556	39.11132037052738	angoche	mz	80.82	100	0	15.19	-16.23	39.91
52.326522128030035	139.5788741926874	bogorodskoye	ru	6.79	54	56	7.36	52.37	140.44
57.13620169439844	135.36958878372621	chumikan	ru	5.71	49	0	6.42	54.72	135.31
30.462318762162084	23.875670966577673	tubruq	ly						
5.601537862987527	-33.96333233963509	trairi	br	75.42	100	92	7.76	-3.28	-39.27
47.519350047269654	-169.73051119578204	bethel	us	26.6	100	90	10.29	60.79	-161.76
-30.428686517670712	162.36069745676485	byron bay	au	86	58	75	12.75	-28.65	153.62
-25.00603638436101	124.96624361711247	yulara	au	95	30	12	5.82	-25.24	130.99
43.85304817519537	140.4035659388885	yoichi	jp	30.19	97	8	15.3	43.19	140.77
36.51612221291178	-78.97109295601746	danville	us	37.9	80	90	4.7	37.65	-84.77
16.299111280545148	112.0006954572575	wanning	cn	72.99	97	0	4.74	18.8	110.4
57.03742806760428	68.43594504524131	aromashevo	ru	8.82	73	68	10.67	56.86	68.64
69.23374122015318	-10.925789054368863	hofn	is	37.12	100	88	4.41	64.25	-15.21
43.259561314990265	-5.030763393010375	llanes	es	36.54	97	92	2.55	43.42	-4.75
32.89505597885709	141.13501896921008	katsuura	jp	44.6	42	20	20.8	33.93	134.5
83.466890380194	171.66238512805955	pevek	ru	1.17	91	64	3.56	69.7	170.27
39.223392421802544	-8.08096300972639	ponte de sor	pt	38.7	93	8	2.89	39.25	-8.01
-26.284059144516952	-92.56015789546512	pisco	pe	71.6	88	40	16.11	-13.71	-76.2
87.11314422258644	75.33958195058582	dikson	ru	-7.84	96	12	12.12	73.51	80.55
-7.070081206171608	154.17273908403126	panguna	pg	78.57	92	64	6.42	-6.32	155.48
-24.79446229925668	-44.68702207237021	ilhabela	br	73.89	100	56	5.79	-23.78	-45.36
-38.79088656017458	144.67326399790437	leopold	au	77.68	47	20	5.82	-38.18	144.47
19.905925211823075	91.38344753333143	teknaf	bd	74.79	64	0	3.51	20.86	92.31
-14.422360516818657	-51.01509583664597	mozarlandia	br	71.23	84	8	3.06	-14.74	-50.57
-26.126768517007385	-69.55368485233478	diego de almagro	cl	61.69	83	0	2.51	-26.39	-70.05
9.546311947559914	33.828621651245044	asosa	et	71.68	46	100	4.41	10.07	34.53
40.86021760187242	135.546276404794	preobrazheniye	ru	11.74	42	8	10.04	42.9	133.91
-15.435337862347339	157.18711266759567	honiara	sb	89.6	55	75	6.93	-9.43	159.96
68.37964123171426	137.93213964360513	deputatskiy	ru	-21.16	58	0	3	69.3	139.9
-17.135761157954605	-173.2287681149813	hihifo	to						
54.1376262412478	141.313108395889	nikolayevsk-na-amure	ru	7.78	90	68	19.44	53.14	140.72
38.31940020944313	-145.29649639348497	kahului	us	75.78	83	40	8.05	20.89	-156.47
8.425383017745432	12.662036650534077	poli	cm	65.11	75	0	2.51	8.48	13.24
54.68047127969356	68.44832302019489	mamlyutka	kz	5	84	90	3.62	54.94	68.54
57.45252305762915	-17.925674882849762	vestmannaeyjar	is	34.92	100	48	10.45	63.44	-20.27
-23.250159862021363	132.233086974914	alice springs	au	100.4	21	56	11.41	-23.7	133.88
26.738360624643093	-78.26953630606057	high rock	bs	73.21	100	0	3.62	26.63	-78.28
32.765078605977024	-129.81460493050508	half moon bay	us	57.81	50	5	6.93	37.46	-122.43
-59.141246116211185	78.46192725787881	souillac	mu	78.8	88	40	6.42	-20.52	57.52
43.530935365092546	120.56845423582092	tongliao	cn	16.92	30	0	7.36	43.61	122.27
-4.222633908086507	-83.95779366926332	talara	pe	76.81	76	56	6.87	-4.58	-81.27
59.04175490954523	140.39578835470218	okhotsk	ru	6.21	96	0	7.31	59.36	143.24
34.06175313811549	130.51353084644336	fukuma	jp	45.79	39	20	12.75	33.77	130.47
67.0218224214139	-167.9625788928229	lavrentiya	ru	30.96	95	92	27.45	65.58	-170.99
13.852841209630057	-113.25056796935614	cabo san lucas	mx	75.33	69	20	6.13	22.89	-109.91
51.85737769124552	55.270340326423366	prigorodnyy	ru	28.84	97	88	9.82	47.93	40.05
-30.046915008383714	117.00158541283707	northam	au	77	57	40	5.82	-31.65	116.67
-10.539867358811748	-148.85437810418128	fare	pf	81.94	99	92	11.9	-16.7	-151.02
-32.7660645638161	94.38263682367733	geraldton	au	77	61	75	13.87	-28.77	114.6
78.99359238140642	146.05976880630703	chokurdakh	ru	-17.11	50	20	2.89	70.62	147.9
-17.445801203140377	-155.63568379878689	vaitape	pf	79.74	100	76	7.87	-16.52	-151.75
22.582663131579523	48.209420429055655	riyadh	sa	66.2	29	0	5.82	24.63	46.72
16.014686293448293	34.86196183951	wagar	sd	70.74	68	0	10.11	16.15	36.2
58.15784293157469	72.56062460101091	tevriz	ru	2.7	78	68	4.63	57.51	72.4
-6.923527487881685	-68.84942081071124	eirunepe	br	75.91	92	48	2.06	-6.66	-69.87
15.83499826836129	-124.65776009716063	constitucion	mx	66.2	29	75	3.85	23.99	-104.67
33.29646753510474	107.90684558885874	hanzhong	cn	44.14	100	92	3.29	33.08	107.03
29.354409780134176	68.39135961846412	sibi	pk	56.29	56	0	2.55	29.55	67.88
46.96761832635332	-144.61028780426363	kodiak	us	26.6	49	1	8.93	39.95	-94.76
-23.710175561107505	4.503387721463213	henties bay	na	62.23	100	92	3.33	-22.12	14.28
-2.241315389454101	178.34143016604844	rungata	ki						
63.963437078048	120.69455796084469	verkhnevilyuysk	ru	-7.57	62	64	4	63.45	120.31
-36.10673735354405	-39.73329175088145	laguna	br						
18.684994338698473	99.29970599747617	mae tha	th	70.57	40	20	2.24	18.46	99.14
2.5189571305577942	140.94427590245675	vanimo	pg	83.7	100	24	15.97	-2.67	141.3
72.55817395092993	-147.3889689484194	college	us	10.49	92	20	2.77	64.86	-147.8
42.52690747049712	49.06359145206747	derbent	ru	28.48	86	68	1.99	42.06	48.29
49.272355559650066	87.02008657809773	aktash	ru	-6.22	69	24	1.21	50.31	87.6
6.492435906960907	-45.019847949936064	saint-georges	gf						
7.506932330631571	11.997109956495734	tignere	cm	59.89	67	0	3.33	7.37	12.65
-3.0830297853751176	-7.968593308437619	harper	lr	81.49	99	20	12.28	4.38	-7.71
-67.2844820688432	26.154396112982056	kruisfontein	za	63.54	92	76	6.35	-34	24.73
72.9367133859594	16.192872950158176	andenes	no	23	79	20	5.82	69.31	16.12
-26.249736309494075	-64.21656685338586	tucuman	ar						
18.914396196651637	9.871125685609627	arlit	ne	53.23	52	12	3.89	18.74	7.39
-20.226338677576194	-71.3683888529217	iquique	cl	67.63	100	0	5.08	-20.22	-70.14
-4.190614169013145	178.3836320582966	lolua	tv						
25.604983659013456	-45.13564848094191	codrington	ag						
53.05059655887533	-97.94548597640768	gimli	ca	13.86	78	48	10.16	50.63	-96.99
65.09504270223485	-4.99266703555233	klaksvik	fo	35.6	93	20	6.93	62.23	-6.59
9.884753543447829	105.94214572626663	can tho	vn	83.83	75	0	7.92	10.04	105.78
60.736565823364685	-84.64493640341529	attawapiskat	ca						
54.77349558880567	161.59367021482973	klyuchi	ru	2.29	79	68	3.22	52.25	79.17
34.566442998600195	103.88358931028495	linxia	cn	25.06	60	44	3.33	35.6	103.21
50.50510614990338	123.08395343934433	alihe	cn	4.05	50	0	7.58	50.57	123.73
11.848318355736495	92.42191661575691	port blair	in	79.78	100	0	8.77	11.67	92.75
-29.65856465353228	-95.00843160154841	lebu	cl	58.27	94	56	8.03	-37.62	-73.65
35.34375072153807	4.633641783504089	tazmalt	dz	53.6	81	0	9.17	36.39	4.4
62.06044378705613	-178.3986118848681	egvekinot	ru	28.8	92	88	10.04	66.32	-179.17
-15.743969101044769	144.97590589248938	mareeba	au	86	66	40	9.17	-16.99	145.42
47.40639174492364	-73.48761072197536	la tuque	ca	5.08	58	8	7.65	47.44	-72.79
57.80929481569305	-11.915901371283326	ballina	ie	39.6	98	20	9.78	54.11	-9.15
42.26533920465883	75.24229989054336	tokmak	kg						
72.35441261930646	-72.42290979827982	clyde river	ca	-38.21	58	1	4.7	70.47	-68.59
-28.43169209290417	27.492154320718697	senekal	za	55.35	90	0	7.02	-28.32	27.62
-9.077206221262202	148.57334217265446	popondetta	pg	84.15	57	24	2.39	-8.77	148.24
31.387412288369774	79.65920955895831	joshimath	in	4.27	98	12	0.54	30.57	79.57
32.64206174614502	79.39219732474788	gangotri	in						
12.687861882652555	19.167278397020027	mongo	td	66.96	55	0	6.8	12.18	18.69
-7.952898712335852	-155.7676739694643	faanui	pf	83.11	97	92	13.35	-16.48	-151.75
47.366177107372295	19.866894742631985	farmos	hu	32.65	100	56	3.36	47.36	19.85
60.72490608380281	150.77426275294488	palatka	ru	8.6	42	0	13.42	60.1	150.94
16.113854100150192	-159.81276419842038	ewa beach	us	77.43	57	1	6.93	21.32	-158.01
37.01745414417303	148.90021113916748	nemuro	jp	26.6	68	75	10.29	43.32	145.57
-5.308547599065733	33.86236207912265	mgandu	tz	62.59	75	0	9.82	-5.96	34.11
-47.02299931971024	-70.4850995141172	coihaique	cl	60.8	72	0	4.7	-45.58	-72.07
-18.292191972517287	33.23100879612983	manica	mz	69.8	94	75	4.7	-18.94	32.88
64.48764908758378	-128.54595049901013	norman wells	ca	12.2	66	75	16.11	65.28	-126.83
52.754062312068015	-174.35301604589148	provideniya	ru	31.99	91	92	29.01	64.42	-173.23
81.17192902121826	37.52288782232202	tumannyy	ru						
51.02052941151334	-58.393490991669054	saint-augustin	ca	19.47	48	20	3.36	45.63	-73.98
41.69552604357324	31.51209939175388	zonguldak	tr	42.88	100	88	2.73	41.25	31.83
47.959689123289905	130.2901482863317	hegang	cn	8.01	66	0	8.77	47.34	130.28
-30.79555124751554	158.65225498423786	ballina	au	79.51	95	32	10.56	-28.87	153.57
-39.617205053547806	174.1768482454034	manaia	nz	71.37	90	92	17.38	-39.55	174.12
57.0475511552666	151.82586028112394	ola	ru	8.6	42	0	13.42	59.58	151.3
29.91521503075066	68.3970176122611	duki	pk	37.84	39	0	1.99	30.15	68.58
19.143931722967892	83.87910819380312	gunupur	in	68.76	54	8	3.51	19.07	83.81
49.820793618695234	-77.91810173817815	matagami	ca	-2.21	77	90	6.93	49.76	-77.63
46.97722081118545	94.28828266202663	erzin	ru	0.81	79	76	2.06	50.26	95.16
0.43724806591075094	-162.57401435516977	samusu	ws						
40.567972895952096	-119.6907677868665	susanville	us	48.2	49	1	2.51	40.42	-120.65
15.571282871107385	9.842697488718244	tanout	ne	54.31	29	0	9.15	14.97	8.88
16.325382841642224	-90.21047270667822	sayaxche	gt	71.82	83	92	7.14	16.52	-90.17
-41.487546617968015	122.76123396949191	esperance	au	70.11	98	92	11.12	-33.86	121.89
71.87974021956768	66.08098909264507	severnyy	ru						
-7.436928480471735	-46.64977859431036	riachao	br	74.11	84	8	5.41	-7.36	-46.62
15.424310975905314	107.83163236810435	tam ky	vn	80.6	61	20	1.12	15.57	108.48
27.748302670730553	12.822015271517671	awbari	ly	34.42	76	20	3.62	26.59	12.77
64.6458924210286	62.8098726523898	muzhi	ru	0.76	63	68	5.75	65.4	64.7
18.52003261133767	38.2743076165564	tawkar	sd						
50.559757542802885	143.7757469967259	tymovskoye	ru	5.67	56	48	4.23	50.85	142.66
15.634799637004988	115.94045868245843	aloleng	ph	83.97	87	0	4.56	16.13	119.78
35.7591763307005	55.49452960287633	shahrud	ir	25.51	79	64	2.28	36.42	54.97
-36.604159914811206	173.37586815824528	dargaville	nz	76.41	77	92	8.59	-35.94	173.86
45.42214872024627	126.62385831371051	harbin	cn	1.4	64	0	8.95	45.77	126.62
-44.33833933625505	157.61374187989077	te anau	nz	56.97	75	56	11.45	-45.41	167.72
15.265715320783286	132.01160022611595	san policarpo	ph	81.9	94	0	8.81	12.18	125.51
31.82609457791183	29.000703100216583	alexandria	eg	47.37	93	0	4.7	31.2	29.89
2.697217956748375	-6.468352289620327	tabou	ci	81.76	100	32	13.18	4.42	-7.36
71.7013139546917	94.34787220561918	talnakh	ru	-2.62	85	68	11.9	69.49	88.39
-21.713787894793967	-26.563564166884674	caravelas	br	80.59	100	20	13.13	-17.73	-39.27
34.53898468457578	-131.950783447944	fortuna	us	48.67	87	90	9.17	40.6	-124.16
26.817954404959593	-156.36073611056563	wahiawa	us	77.47	73	1	11.41	21.5	-158.02
44.872876501950486	-81.2794799373407	wiarton	ca	17.6	78	5	3.36	44.74	-81.13
61.89104517333618	51.226909964808016	krasnozatonskiy	ru	14	92	90	4.47	61.68	50.98
41.80052764317006	-22.29557390983979	vila franca do campo	pt	50	76	20	6.93	37.72	-25.43
38.220388750988235	-91.26755704036718	washington	us	43.14	56	1	12.75	38.9	-77.04
42.87436133374217	-13.21087805728294	muros	es	41	100	20	3.36	42.77	-9.06
12.090422996762868	70.87926522749132	kavaratti	in	82.66	100	0	9.78	10.57	72.64
-4.6401545220947185	23.750187399202872	lusambo	cd	72.72	97	12	2.06	-4.97	23.44
-7.4809009938683175	-74.06754901914456	contamana	pe	73.39	93	24	2.28	-7.35	-75.01
46.51158079770522	8.630841959306338	schattdorf	ch	38.52	100	75	3.36	46.86	8.65
36.90759832482206	-90.64684218741401	poplar bluff	us	39.97	75	1	3.36	36.76	-90.39
-17.577145731820636	-51.798727112720115	jatai	br	71.01	85	12	4.74	-17.88	-51.71
-3.699154929533009	86.4387717938373	hambantota	lk	79.2	100	12	14.63	6.12	81.12
45.03041739281102	85.02639470555602	karamay	cn						
-1.991528345073803	-49.499531011100714	limoeiro do ajuru	br	79.42	97	88	7.25	-1.9	-49.38
-13.786062091509706	-47.586926861829255	cavalcante	br	72.94	61	36	6.91	-13.79	-47.46
-32.6461793737722	-156.2013954363986	avera	pf						
36.48549956875759	-89.77210638618857	kennett	us	41.72	75	1	3.36	36.24	-90.06
2.556394336915403	-88.60235379021788	puerto baquerizo moreno	ec	74.83	99	48	10.16	-0.9	-89.6
26.258727844252803	122.6715750262278	juifang	tw						
60.759526653172486	-101.83125601016523	flin flon	ca	4.81	66	32	9.37	54.77	-101.88
2.6553897693368924	-40.82135963662779	camocim	br	75.19	95	48	5.23	-2.9	-40.84
5.086840967504955	-5.530124930746723	grand-lahou	ci	78.16	93	8	6.35	5.24	-5
-34.479234169729246	21.57232201534586	george	za	62.6	93	90	8.05	-33.96	22.46
-37.04263244887437	-70.3622623049062	coihueco	cl	73.4	49	0	8.05	-36.63	-71.83
2.903873996105915	43.09330451439686	dinsor	so						
-23.545627719172828	-64.04258949370474	san ramon de la nueva oran	ar	76.63	87	80	0.98	-23.13	-64.33
24.49848614161307	57.95450218641497	ruwi	om	68	77	0	2.24	23.6	58.55
18.994680015880363	22.75286866911594	faya	td						
29.923994087216656	124.75022584543245	shenjiamen	cn	48.06	88	0	12.35	29.96	122.3
-16.987234721817217	128.79286180688058	kununurra	au	84.2	79	40	10.29	-15.77	128.74
32.820844408953604	74.09555892625556	kharian	pk	46.4	100	20	4.7	32.81	73.87
-8.097432724885792	27.17850072608951	manono	cd	71.32	91	36	3.06	-7.3	27.4
60.68978052491195	165.2536413210707	tilichiki	ru	15.43	88	68	4.23	60.47	166.1
-35.768380763598564	139.94537167419418	murray bridge	au	73.71	77	8	3.62	-35.12	139.28
-16.140787852813872	98.05433517023971	labuhan	id	91.03	53	12	2.62	-2.54	115.51
-2.1059928705223996	165.1574429036902	auki	sb	84.96	88	24	10.89	-8.77	160.7
68.96229560179435	83.12095252892595	karaul	ru						
-37.38645804669511	169.4735226435347	ahipara	nz	73.84	88	92	6.76	-35.17	173.16
58.30668037699024	124.65945769001786	aldan	ru	-5.54	53	64	4.12	58.61	125.39
33.073422199320845	76.18010876080939	bhaderwah	in	33.16	79	0	1.88	32.98	75.72
55.12764199831781	27.638499544401384	disna	by						
19.75683733810203	-128.54315045020152	san quintin	mx						
15.122953295108275	37.55240741020535	barentu	er	66.19	66	56	2.51	15.11	37.59
18.01671340265071	-65.93855462849737	maunabo	us						
-23.834212767884424	50.249718394032556	farafangana	mg	77.89	100	48	6.24	-22.82	47.83
51.080333939357104	126.38434691198574	heihe	cn	40.95	99	88	2.84	33.22	106.45
-27.40746595910585	137.99360656465637	port augusta	au	78.8	44	8	9.17	-32.49	137.76
